incident_id,timestamp,location,municipality,species,severity,source,operator,aircraft_type,phase_of_flight,time_of_day,height,speed,effect,sky,birds_seen,birds_struck,remarks,latitude,longitude,timestamp_weather,temperature,precipitation,wind_speed,visibility,condition,road_segment_id,speed_limit,road_type,curvature,lane_count,surface_type,hour,month,is_night,is_weekend,high_precipitation,high_risk_target
BIRD-009408,1995-03-21 12:00:00,ME,ME,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,UNKNOWN,IAI-1124,Landing Roll,Day,0.0,,,,,0,,,,,,,,,,,,,,,,12,3,0,0,0,0
BIRD-009409,1995-09-13 12:00:00,OH,OH,MOURNING DOVE,low,FAA_bird_strike_dataset,UNITED AIRLINES,B-737,Climb,Day,30.0,,,Overcast,10-Feb,1,"FLT555 REPTD INGESTING A BIRD. FLT WAS NORMAL, AWARE OF NO  DAMAGE. OPS FOUND 1 DEAD MOURNING DOVE ON RWY, INTACT.",,,,,,,,,,,,,,,12,9,0,0,0,0
BIRD-009410,1995-07-20 12:00:00,FL,FL,UNKNOWN BIRD - LARGE,high,FAA_bird_strike_dataset,CAYMAN AIRWAYS,B-737,Take-off run,Day,0.0,,Aborted Take-off,Some Cloud,10-Feb,1,LARGE BIRD INGESTED IN #2 ENG. WHEN STARTING T/O ROLL. ABORTED  T/O. SIGNIFICANT NUMBER OF TURBINE BLADES DAMAGED.,,,,,,,,,,,,,,,12,7,0,0,0,1
BIRD-009411,1995-07-31 12:00:00,TN,TN,SPARROWS,low,FAA_bird_strike_dataset,BUSINESS,B-737-200,Approach,Day,150.0,128.0,,No Cloud,,1,,,,,,,,,,,,,,,,12,7,0,0,0,0
BIRD-009412,1995-12-10 22:00:00,NC,NC,UNKNOWN BIRD,low,FAA_bird_strike_dataset,US AIRWAYS,FK-28-1000,Landing Roll,Night,0.0,100.0,,No Cloud,:-10,1,"NO DAMAGE, BLOOD ON RADOME.",,,,,,,,,,,,,,,22,12,1,1,0,0
BIRD-009413,1992-08-28 12:00:00,GA,GA,UNKNOWN BIRD - SMALL,medium,FAA_bird_strike_dataset,BUSINESS,DA-50 FALCON,Landing Roll,Day,0.0,80.0,,Overcast,,10-Feb,APPEARS TO BE NO DAMAGE.,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-009414,1992-08-28 12:00:00,AL,AL,UNKNOWN BIRD - LARGE,medium,FAA_bird_strike_dataset,UNKNOWN,C-340,Take-off run,Day,0.0,40.0,,Overcast,10-Feb,10-Feb,NO DAMAGE. FLOCK OF MED/LRG BIRDS WERE HIT.,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-009415,1995-11-12 12:00:00,CA,CA,UNKNOWN BIRD - MEDIUM,medium,FAA_bird_strike_dataset,AMERICAN AIRLINES,B-757-200,Approach,Day,,,,Overcast,10-Feb,10-Feb,NO DAMAGE FOUND ON POST FLT INSPN.,,,,,,,,,,,,,,,12,11,0,1,0,0
BIRD-009416,1995-11-12 12:00:00,TX,TX,UNKNOWN BIRD - MEDIUM,medium,FAA_bird_strike_dataset,AMERICAN AIRLINES,B-757-200,Take-off run,Day,0.0,145.0,,No Cloud,10-Feb,10-Feb,,,,,,,,,,,,,,,,12,11,0,1,0,0
BIRD-009417,1994-07-04 12:00:00,TN,TN,UNKNOWN BIRD - SMALL,high,FAA_bird_strike_dataset,AMERICAN EAGLE AIRLINES,BA-31 JETSTR,Take-off run,Day,0.0,,Aborted Take-off,Some Cloud,10-Feb,10-Feb,FLT4693 CHA-BNA ABORTED T/O DUE TO STRIKING FLOCK OF  SMALL BIRDS.  POSSIBLE ENG DAMAGE. RETD TO GATE.,,,,,,,,,,,,,,,12,7,0,0,0,1
BIRD-009418,1994-10-18 12:00:00,GA,GA,DUCKS,high,FAA_bird_strike_dataset,US AIRWAYS,BE-1900,Take-off run,Day,0.0,100.0,Aborted Take-off,No Cloud,,1,FLT 5564. NO DAMAGE.,,,,,,,,,,,,,,,12,10,0,0,0,1
BIRD-009419,1994-05-12 18:00:00,TX,TX,MALLARD,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,B-727,Descent,Dusk,8000.0,250.0,,No Cloud,10-Feb,1,ONE OF BIRDS STRUCK L-2 WINDOW,,,,,,,,,,,,,,,18,5,0,0,0,0
BIRD-009420,1993-06-27 12:00:00,MA,MA,GULLS,low,FAA_bird_strike_dataset,TRANS STATES AIRLINES,DHC7 DASH 7,Landing Roll,Day,0.0,,,Some Cloud,,1,MINOR DAMAGE TO #4 PROP,,,,,,,,,,,,,,,12,6,0,1,0,0
BIRD-009421,1994-10-08 12:00:00,PA,PA,BLACKBIRDS,low,FAA_bird_strike_dataset,PHOENIX AVIATION,C-152,Approach,Day,50.0,70.0,,Some Cloud,11-100,1,,,,,,,,,,,,,,,,12,10,0,1,0,0
BIRD-009422,1994-07-15 12:00:00,NC,NC,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,US AIRWAYS,DC-9,Take-off run,Day,0.0,140.0,,No Cloud,,1,FLTA193,,,,,,,,,,,,,,,12,7,0,0,0,0
BIRD-009423,1994-08-09 22:00:00,DC,DC,UNKNOWN BIRD - MEDIUM,medium,FAA_bird_strike_dataset,MIDWAY AIRLINES,FK-100,Approach,Night,100.0,130.0,,No Cloud,,10-Feb,JEX 166,,,,,,,,,,,,,,,22,8,1,0,0,0
BIRD-009424,1993-12-20 22:00:00,CA,CA,SNOW GOOSE,medium,FAA_bird_strike_dataset,SOUTHWEST AIRLINES,B-737-200,Approach,Night,2000.0,130.0,,Overcast,10-Feb,10-Feb,"JUST ABOVE FOG LAYER COVERING AREA. SEVERAL STRIKES ON LEFT  FUSELAGE, WING ROOT. LARGE DENT AT 11 O'CLOCK POSITION ON #1 ENG  COWLING, LEADING EDGE. WE BELIEVE SNOW GEESE.",,,,,,,,,,,,,,,22,12,1,0,0,0
BIRD-009425,1995-12-09 22:00:00,UNKNOWN,UNKNOWN,GULLS,low,FAA_bird_strike_dataset,UNKNOWN,UNKNOWN,,Night,,,,Some Cloud,,1,GULL HIT BY UNKN A/C & REPTD BY TOWER TO FIRE RESCUE,,,,,,,,,,,,,,,22,12,1,1,0,0
BIRD-009426,1995-07-30 18:00:00,AL,AL,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,PRIVATELY OWNED,BE-60 DUKE,En Route,Dusk,3500.0,190.0,,No Cloud,,1,NO DAMAGE,,,,,,,,,,,,,,,18,7,0,1,0,0
BIRD-009427,1995-05-12 12:00:00,NC,NC,VULTURES,high,FAA_bird_strike_dataset,BUSINESS,BE-33,Descent,Day,3500.0,160.0,Other,Some Cloud,10-Feb,10-Feb,"BIRD CAME THRU WINDSHLD & BROKE 2/3 OF IT. DECLARED EMERGENCY.  DAMAGE TO TOP OF COWLING, GLARE SHIELD, TRIM AROUND DOOR.  CO/PILOT RECEIVED 4""  CUT ON FOREHEAD AND REQUIRED STITCHES. ALSO RECEIVED PUNCTURE  WOUND ON LEFT ARM,  SCRATCHES AND BRUISES.  EVASIVE ACTION WAS  TAKEN. PIC OR PASSENGER LANDED A/C DUE TO INJURY.",,,,,,,,,,,,,,,12,5,0,0,0,1
BIRD-009428,1995-06-14 12:00:00,CA,CA,UNKNOWN BIRD,low,FAA_bird_strike_dataset,SOUTHWEST AIRLINES,B-737-300,Climb,Day,1000.0,160.0,,No Cloud,,1,1 BIRD INGESTED. BENT FAN BLADES.,,,,,,,,,,,,,,,12,6,0,0,0,0
BIRD-009429,1993-07-22 12:00:00,IL,IL,GULLS,high,FAA_bird_strike_dataset,SOUTHWEST AIRLINES,B-737-200,Take-off run,Day,0.0,100.0,Aborted Take-off,Overcast,10-Feb,10-Feb,2 BIRDS IN #2 ENG. NO DAMAGE.,,,,,,,,,,,,,,,12,7,0,0,0,1
BIRD-009430,1995-03-16 12:00:00,NY,NY,RED-TAILED HAWK,high,FAA_bird_strike_dataset,BUSINESS,C-172,Climb,Day,300.0,77.0,Precautionary Landing,Some Cloud,,1,RT WING LEAD. EGDE INBOARD OF WING TIP.,,,,,,,,,,,,,,,12,3,0,0,0,1
BIRD-009431,1995-07-22 12:00:00,NJ,NJ,RING-BILLED GULL,low,FAA_bird_strike_dataset,UNKNOWN,UNKNOWN,,,,,,,,1,,,,,,,,,,,,,,,,12,7,0,1,0,0
BIRD-009432,1995-07-23 12:00:00,CA,CA,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,SOUTHWEST AIRLINES,B-737-300,Approach,Day,50.0,140.0,,No Cloud,,1,"MEDIUM SIZED, DARK BIRD",,,,,,,,,,,,,,,12,7,0,1,0,0
BIRD-009433,1992-11-03 22:00:00,MD,MD,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,US AIRWAYS,DC-9-30,Approach,Night,300.0,145.0,,No Cloud,,1,WARNING ON ATIS,,,,,,,,,,,,,,,22,11,1,0,0,0
BIRD-009434,1992-11-26 12:00:00,CA,CA,GULLS,low,FAA_bird_strike_dataset,BUSINESS,GULFAERO IV,Take-off run,Day,0.0,,,No Cloud,,1,ATIS WARNING. NO DAMAGE. TIME = 1650Z,,,,,,,,,,,,,,,12,11,0,0,0,0
BIRD-009435,1992-11-30 12:00:00,TX,TX,UNKNOWN BIRD,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,B-727,,Day,,,,No Cloud,,1,BLOOD & FEATHERS FOUND ON NOSE POST FLT. NO DAMAGE. LOCATION/TIME  OF HIT UNKN,,,,,,,,,,,,,,,12,11,0,0,0,0
BIRD-009436,1994-06-10 12:00:00,AL,AL,UNKNOWN BIRD,low,FAA_bird_strike_dataset,CCAIR,DHC8 DASH 8,Climb,Day,500.0,,,Overcast,,1,FLT 5212,,,,,,,,,,,,,,,12,6,0,0,0,0
BIRD-009437,1995-05-14 12:00:00,NV,NV,UNKNOWN BIRD,high,FAA_bird_strike_dataset,RENO AIR,MD-87,Take-off run,Day,0.0,,Precautionary Landing,Overcast,,1,FLT168 FROM RENO TO SAN DIEGO RETD AFTER STRIKING BIRD ON  ROTATION AT 1134 PDT. MINOR DAMAGE TO RADOME. A/C DEPTD AT 1236  PDT.,,,,,,,,,,,,,,,12,5,0,1,0,1
BIRD-009438,1994-05-17 18:00:00,CA,CA,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,SKYWEST AIRLINES,SA227 AC METRO III,Landing Roll,Dusk,0.0,90.0,,No Cloud,,1,ON LANDING R/O ENG. #2 INGESTED A SMALL BIRD.  RESIDUE ON SPINNER  & INTAKE.,,,,,,,,,,,,,,,18,5,0,0,0,0
BIRD-009439,1994-09-27 12:00:00,KY,KY,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,COMAIR AIRLINES,EMB-120,Climb,Day,200.0,160.0,,Overcast,,1,,,,,,,,,,,,,,,,12,9,0,0,0,0
BIRD-009440,1993-05-30 12:00:00,MA,MA,GULLS,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-80,Take-off run,Day,0.0,,,No Cloud,,1,NO DAMAGE.,,,,,,,,,,,,,,,12,5,0,1,0,0
BIRD-009441,1994-08-25 12:00:00,AL,AL,EGRETS,medium,FAA_bird_strike_dataset,ALASKA AIRLINES,EMB-120,Landing Roll,Day,0.0,100.0,,No Cloud,,10-Feb,NO DAMAGE,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-009442,1994-08-25 12:00:00,GA,GA,UNKNOWN BIRD - MEDIUM,medium,FAA_bird_strike_dataset,PRIVATELY OWNED,M-20,Climb,Day,50.0,,,Some Cloud,10-Feb,10-Feb,NO DAMAGE,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-009443,1994-08-25 12:00:00,PA,PA,GULLS,medium,FAA_bird_strike_dataset,US AIRWAYS,DC-9,Take-off run,Day,0.0,,,Some Cloud,,10-Feb,ADVISED BY AIRLINE DISPATCH THAT A LANDING LIGHT WAS DAMAGED.  PILOT WAS NOT AWARE OF STRIKE.,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-009444,1995-11-03 12:00:00,VA,VA,GULLS,low,FAA_bird_strike_dataset,REGIONAL EXPRESS,BE-1900,Landing Roll,Day,0.0,100.0,,Some Cloud,,1,,,,,,,,,,,,,,,,12,11,0,0,0,0
BIRD-009445,1994-09-25 22:00:00,NE,NE,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-82,Approach,Night,5000.0,240.0,,No Cloud,,1,VERY HUMID. A LOT OF BUGS AT ALT.,,,,,,,,,,,,,,,22,9,1,1,0,0
BIRD-009446,1994-09-25 12:00:00,TX,TX,UNKNOWN BIRD,low,FAA_bird_strike_dataset,SOUTHWEST AIRLINES,B-737,Take-off run,Day,0.0,,,,,1,"REPT STRIKE ON DEPT. ROLL, FLT CONTD. TO HOU W/ NO REPTD. DAMAGE.",,,,,,,,,,,,,,,12,9,0,1,0,0
BIRD-009447,1994-09-25 12:00:00,CA,CA,RED-TAILED HAWK,low,FAA_bird_strike_dataset,PRIVATELY OWNED,C-152,Climb,Day,5.0,60.0,,Some Cloud,,1,"NOT SEEN BY PILOT, NO DAMAGE.",,,,,,,,,,,,,,,12,9,0,1,0,0
BIRD-009448,1992-09-27 22:00:00,IN,IN,UNKNOWN BIRD - LARGE,low,FAA_bird_strike_dataset,US AIRWAYS,B-737-300,Climb,Night,100.0,170.0,,No Cloud,,1,A/C NOT DAMAGED.,,,,,,,,,,,,,,,22,9,1,1,0,0
BIRD-009449,1993-07-11 12:00:00,IL,IL,GULLS,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,B-757-200,Climb,Day,75.0,150.0,,Some Cloud,10-Feb,1,,,,,,,,,,,,,,,,12,7,0,1,0,0
BIRD-009450,1993-07-12 12:00:00,TN,TN,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,US AIRWAYS,B-737-200,Climb,Day,1000.0,200.0,,Some Cloud,,1,"# 1 ENG SHOWED LIGHT DAMAGE.  ONE BLADE SHOWED LITTLE DAMAGE.  CREW DID NOT SEE ANY BIRDS, SMELLED AN ODOR IN COCKPIT & GUESSED  THEY INGESTED A BIRD.",,,,,,,,,,,,,,,12,7,0,0,0,0
BIRD-009451,1993-08-10 18:00:00,TN,TN,AMERICAN CROW,low,FAA_bird_strike_dataset,PINNACLE (FORMERLY EXPSAIRL 1),BA-31 JETSTR,Approach,Dusk,400.0,125.0,,Some Cloud,,1,NO DAMAGE,,,,,,,,,,,,,,,18,8,0,0,0,0
BIRD-009452,1993-08-19 12:00:00,OH,OH,BLACKBIRDS,medium,FAA_bird_strike_dataset,US AIRWAYS,B-737-400,Climb,Day,100.0,170.0,,Some Cloud,,10-Feb,NO DAMAGE.,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-009453,1995-06-21 12:00:00,VA,VA,CROWS,low,FAA_bird_strike_dataset,BUSINESS,CL-601/604,Approach,Day,10.0,120.0,,Some Cloud,,1,,,,,,,,,,,,,,,,12,6,0,0,0,0
BIRD-009454,1995-06-21 12:00:00,TX,TX,UNKNOWN BIRD,low,FAA_bird_strike_dataset,SOUTHWEST AIRLINES,B-737,Take-off run,Day,0.0,,,,,1,"FLT 697, NO REPTD. DAMAGE.",,,,,,,,,,,,,,,12,6,0,0,0,0
BIRD-009455,1995-06-21 12:00:00,IL,IL,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,TRANS STATES AIRLINES,BA-31 JETSTR,Landing Roll,,0.0,90.0,,,,1,NO LOSS OF REVENUE OR DAMAGE.,,,,,,,,,,,,,,,12,6,0,0,0,0
BIRD-009456,1995-07-26 22:00:00,AZ,AZ,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,SOUTHWEST AIRLINES,B-737-300,,Night,,,,No Cloud,,1,,,,,,,,,,,,,,,,22,7,1,0,0,0
BIRD-009457,1994-11-30 12:00:00,ID,ID,AMERICAN COOT,medium,FAA_bird_strike_dataset,HORIZON AIR,SA227 AC METRO III,Approach,Day,75.0,111.0,,Overcast,10-Feb,10-Feb,FLOCK CROSSED OUR FLIGHT PATH STRIKING 2 COOTS. 1 HIT JUST INBOARD OF LANDING LIGHT. UNEVENTFUL LANDING.,,,,,,,,,,,,,,,12,11,0,0,0,0
BIRD-009458,1994-08-03 12:00:00,GA,GA,AMERICAN ROBIN,medium,FAA_bird_strike_dataset,BUSINESS,CL-600,Landing Roll,Day,0.0,80.0,,Overcast,10-Feb,10-Feb,2 ROBINS,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-009459,1994-07-29 12:00:00,IL,IL,UNKNOWN BIRD - LARGE,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,DC-10-10,Approach,Day,800.0,140.0,,Some Cloud,,1,NOT OBSERVED UNTIL JUST BEFORE IMPACT,,,,,,,,,,,,,,,12,7,0,0,0,0
BIRD-009460,1996-04-03 22:00:00,NJ,NJ,UNKNOWN BIRD,low,FAA_bird_strike_dataset,BUSINESS,C-414,Approach,Night,,,,,,1,NO DAMAGE,,,,,,,,,,,,,,,22,4,1,0,0,0
BIRD-009461,1995-01-25 22:00:00,PA,PA,WHITE-TAILED DEER,high,FAA_bird_strike_dataset,FEDEX EXPRESS,DC-10-10,Take-off run,Night,0.0,,Precautionary Landing,,,1,"TIME = 2312E. FLT 1198 DEPTD PHL & STRUCK A DEER. LANDED EWR,  ARFF RESPONDED & REPTD MINOR DAMAGE TO RT MAIN GEAR BRAKE.",,,,,,,,,,,,,,,22,1,1,0,0,1
BIRD-009462,1994-06-16 12:00:00,TX,TX,UNKNOWN BIRD - SMALL,medium,FAA_bird_strike_dataset,SOUTHWEST AIRLINES,B-737-500,Landing Roll,Day,0.0,130.0,,Some Cloud,10-Feb,10-Feb,"DURING LANDING ROLLOUT, HIT FLOCK OF SMALL BIRDS. NO DAMAGE",,,,,,,,,,,,,,,12,6,0,0,0,0
BIRD-009463,1995-11-11 12:00:00,IL,IL,UNKNOWN BIRD - LARGE,low,FAA_bird_strike_dataset,GREAT LAKES AIRLINES,BE-1900,Approach,Day,300.0,140.0,,Overcast,10-Feb,1,,,,,,,,,,,,,,,,12,11,0,1,0,0
BIRD-009464,1995-11-14 12:00:00,PA,PA,FINCHES,medium,FAA_bird_strike_dataset,ERIE AIRWAYS,C-500,Approach,Day,50.0,112.0,,Overcast,10-Feb,10-Feb,,,,,,,,,,,,,,,,12,11,0,0,0,0
BIRD-009465,1995-10-06 22:00:00,TN,TN,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,UPS AIRLINES,B-757-200,Climb,Night,1500.0,210.0,,No Cloud,,1,,,,,,,,,,,,,,,,22,10,1,0,0,0
BIRD-009466,1992-04-01 12:00:00,FL,FL,ANHINGA,medium,FAA_bird_strike_dataset,PRIVATELY OWNED,BE-55  BARON,En Route,Day,1300.0,180.0,,No Cloud,10-Feb,10-Feb,CRUSHED LE OF R WING OUTSIDE ENG NACELLE.,,,,,,,,,,,,,,,12,4,0,0,0,0
BIRD-009467,1994-12-03 12:00:00,CA,CA,HAWKS,low,FAA_bird_strike_dataset,SOUTHWEST AIRLINES,B-737-300,Landing Roll,Day,0.0,120.0,,Some Cloud,,1,SUBSTANTIAL DAMAGE TO #1 ENG & LOSS OF REVENUE.,,,,,,,,,,,,,,,12,12,0,1,0,0
BIRD-009468,1996-02-24 12:00:00,VA,VA,UNKNOWN BIRD,low,FAA_bird_strike_dataset,PRIVATELY OWNED,MU2,Take-off run,Day,0.0,,,Some Cloud,,1,,,,,,,,,,,,,,,,12,2,0,1,0,0
BIRD-009469,1993-04-26 22:00:00,CO,CO,HAWKS,low,FAA_bird_strike_dataset,UNITED AIRLINES,B-757-200,Take-off run,Night,0.0,,,,,1,TIME = 0007Z  NO DAMAGE. FLT 1607. A/C CONTD TO KSAN.,,,,,,,,,,,,,,,22,4,1,0,0,0
BIRD-009470,1995-05-28 12:00:00,GA,GA,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN EAGLE AIRLINES,BA-31 JETSTR,Landing Roll,Day,0.0,,,No Cloud,,1,,,,,,,,,,,,,,,,12,5,0,1,0,0
BIRD-009471,1993-06-05 12:00:00,WI,WI,GULLS,low,FAA_bird_strike_dataset,MIDWEST AIRLINES,DC-9,Landing Roll,Day,0.0,100.0,,No Cloud,,1,,,,,,,,,,,,,,,,12,6,0,1,0,0
BIRD-009472,1995-01-23 22:00:00,SC,SC,SPARROWS,medium,FAA_bird_strike_dataset,PRIVATELY OWNED,UNKNOWN,Approach,Night,400.0,130.0,,Overcast,10-Feb,10-Feb,,,,,,,,,,,,,,,,22,1,1,0,0,0
BIRD-009473,1994-07-10 12:00:00,HI,HI,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,HAWAIIAN AIR,DC-9-50,Climb,Day,200.0,140.0,,No Cloud,10-Feb,1,NO DAMAGE,,,,,,,,,,,,,,,12,7,0,1,0,0
BIRD-009474,1994-07-10 12:00:00,NH,NH,UNKNOWN BIRD,high,FAA_bird_strike_dataset,BUSINESS,CL-601/604,Climb,Day,60.0,,Precautionary Landing,Some Cloud,,1,PILOT NOTIFIED GC THAT IT WAS PROBABLY A VERY SMALL BIRD  INGESTED. HE WOULD CALL BACK IF THERE WAS DAMAGE TO A/C.,,,,,,,,,,,,,,,12,7,0,1,0,1
BIRD-009475,1993-08-07 12:00:00,CA,CA,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN EAGLE AIRLINES,BA-31 JETSTR,Take-off run,Day,0.0,,,Overcast,,1,,,,,,,,,,,,,,,,12,8,0,1,0,0
BIRD-009476,1995-10-25 22:00:00,PA,PA,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,ATLANTIC COAST AIRLINES,BA-31 JETSTR,Approach,Night,1600.0,180.0,,No Cloud,,1,NO DAMAGE.,,,,,,,,,,,,,,,22,10,1,0,0,0
BIRD-009477,1995-10-25 22:00:00,UNKNOWN,UNKNOWN,UNKNOWN BIRD - MEDIUM,medium,FAA_bird_strike_dataset,BUSINESS,BE-200 KING,Approach,Night,2000.0,220.0,,No Cloud,,10-Feb,NO DAMAGE,,,,,,,,,,,,,,,22,10,1,0,0,0
BIRD-009478,1994-06-10 12:00:00,OH,OH,SPARROWS,low,FAA_bird_strike_dataset,PRIVATELY OWNED,C-500,Landing Roll,Day,0.0,110.0,,Some Cloud,,1,,,,,,,,,,,,,,,,12,6,0,0,0,0
BIRD-009479,1992-10-22 22:00:00,NC,NC,UNKNOWN BIRD - SMALL,medium,FAA_bird_strike_dataset,US AIRWAYS,B-737-200,Approach,Night,1300.0,150.0,,No Cloud,,10-Feb,SPARROW SIZED BIRD STRUCK IMMEDIATELY AFTER ALL LANDING LIGHTS  ILLUMINATED. WX RADAR TURNED ON THEN 2ND BIRD STRUCK.,,,,,,,,,,,,,,,22,10,1,0,0,0
BIRD-009480,1994-01-12 12:00:00,CA,CA,DOVES,medium,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-82,Climb,Day,200.0,215.0,,No Cloud,10-Feb,10-Feb,"REPORTED AS ROBINS & DOVES. 2-3 BIRDS STRUCK LEFT SIDE OF  FUSELAGE, NO APPARENT DAMAGE.",,,,,,,,,,,,,,,12,1,0,0,0,0
BIRD-009481,1994-01-16 12:00:00,CA,CA,GULLS,low,FAA_bird_strike_dataset,AIR NEW ZEALAND,B-747-400,Approach,Day,400.0,155.0,,,,1,,,,,,,,,,,,,,,,12,1,0,1,0,0
BIRD-009482,1994-10-22 22:00:00,MN,MN,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,BUSINESS,B-727-200,Approach,Night,1500.0,170.0,,No Cloud,,1,,,,,,,,,,,,,,,,22,10,1,1,0,0
BIRD-009483,1996-06-27 12:00:00,NJ,NJ,EASTERN MEADOWLARK,low,FAA_bird_strike_dataset,UNKNOWN,UNKNOWN,,,,,,,,1,FOUND DURING DAY.,,,,,,,,,,,,,,,12,6,0,0,0,0
BIRD-009484,1996-09-06 12:00:00,NV,NV,BLACKBIRDS,low,FAA_bird_strike_dataset,SOUTHWEST AIRLINES,B-737-500,Descent,Day,7000.0,210.0,,No Cloud,,1,NO DAMAGE/INJURY,,,,,,,,,,,,,,,12,9,0,0,0,0
BIRD-009485,1995-10-07 12:00:00,CT,CT,GULLS,low,FAA_bird_strike_dataset,US AIRWAYS,BE-1900,Approach,Day,10.0,100.0,,Overcast,10-Feb,1,NO DAMAGE.,,,,,,,,,,,,,,,12,10,0,1,0,0
BIRD-009486,1995-08-07 12:00:00,TX,TX,ROCK PIGEON,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-80,Landing Roll,Day,0.0,120.0,,No Cloud,10-Feb,1,ON FLARE,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-009487,1995-08-07 12:00:00,NY,NY,KILLDEER,medium,FAA_bird_strike_dataset,ATLANTIC COAST AIRLINES,BA-31 JETSTR,Approach,Day,10.0,120.0,,Some Cloud,11-100,10-Feb,TWO KILLDEER,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-009488,1993-08-10 12:00:00,VA,VA,SPARROWS,low,FAA_bird_strike_dataset,US AIRWAYS,DC-9,Take-off run,Day,0.0,,,No Cloud,,1,NO DAMAGE.,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-009489,1995-03-06 22:00:00,KY,KY,UNKNOWN BIRD - LARGE,medium,FAA_bird_strike_dataset,UPS AIRLINES,DC-8,Approach,Night,100.0,120.0,,Overcast,,10-Feb,FLT 127,,,,,,,,,,,,,,,22,3,1,0,0,0
BIRD-009490,1993-05-10 22:00:00,WI,WI,SPARROWS,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-82,Approach,Night,400.0,130.0,,Some Cloud,,1,FLT 1304,,,,,,,,,,,,,,,22,5,1,0,0,0
BIRD-009491,1995-05-19 12:00:00,DE,DE,UNKNOWN BIRD - LARGE,low,FAA_bird_strike_dataset,BUSINESS,CITATION II,Climb,Day,30.0,110.0,,Some Cloud,10-Feb,1,"16"" LONG AND 2"" DEEP DENT ON LEADING EDGE OF L WING APPROX MIDWAY  OUT.",,,,,,,,,,,,,,,12,5,0,0,0,0
BIRD-009492,1995-10-03 22:00:00,KY,KY,UNKNOWN BIRD,low,FAA_bird_strike_dataset,UPS AIRLINES,B-727,,Night,,,,Some Cloud,,1,MECHANICS FOUND RESIDUE FROM STRIKE ON RT WING.  PILOTS UNAWARE  OF STRIKE.,,,,,,,,,,,,,,,22,10,1,0,0,0
BIRD-009493,1993-10-22 22:00:00,LA,LA,UNKNOWN BIRD - MEDIUM,medium,FAA_bird_strike_dataset,DELTA AIR LINES,MD-88,Landing Roll,Night,0.0,,,No Cloud,,10-Feb,NO DAMAGE.,,,,,,,,,,,,,,,22,10,1,0,0,0
BIRD-009494,1992-10-22 22:00:00,PA,PA,UNKNOWN BIRD - LARGE,high,FAA_bird_strike_dataset,US AIRWAYS,DC-9-30,Climb,Night,8200.0,250.0,Precautionary Landing,No Cloud,,1,LGR BIRD (GOOSE CATEGORY) STRUCK WINDSHLD CAUSING F/O'S WIPER  BLADE TO BEND BACK FROM STOWED POSITION CAUSING AN AIR LEAK.   ARFF WAS STANDING BY. MINOR DAMAGE.  A/C TAXIED TO RAMP W/O  FURTHER INCIDENT.,,,,,,,,,,,,,,,22,10,1,0,0,1
BIRD-009495,1994-05-24 12:00:00,IL,IL,DUCKS,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,FK-100,Climb,Day,1400.0,200.0,,No Cloud,,1,NO DAMAGE OR INJURIES. BIRD POSSIBLY A DUCK.,,,,,,,,,,,,,,,12,5,0,0,0,0
